Stock,yr,ct,bt
Merl_bil_CanadaEastCoast,1982,117145.912,NA
Merl_bil_CanadaEastCoast,1983,57984.17548,NA
Merl_bil_CanadaEastCoast,1984,156020.6125,NA
Merl_bil_CanadaEastCoast,1985,152605.4098,NA
Merl_bil_CanadaEastCoast,1986,207083.2375,NA
Merl_bil_CanadaEastCoast,1987,102745.3591,NA
Merl_bil_CanadaEastCoast,1988,192346.9121,NA
Merl_bil_CanadaEastCoast,1989,242647.3781,NA
Merl_bil_CanadaEastCoast,1990,141346.7115,NA
Merl_bil_CanadaEastCoast,1991,94939.43049,NA
Merl_bil_CanadaEastCoast,1992,22754.0093,NA
Merl_bil_CanadaEastCoast,1993,92402.75889,97200
Merl_bil_CanadaEastCoast,1994,1360.798466,87300
Merl_bil_CanadaEastCoast,1995,13213.31622,111000
Merl_bil_CanadaEastCoast,1996,16945.51576,112000
Merl_bil_CanadaEastCoast,1997,20602.45876,88000
Merl_bil_CanadaEastCoast,1998,41193.2029,67800
Merl_bil_CanadaEastCoast,1999,37440.63985,62500
Merl_bil_CanadaEastCoast,2000,49137.15456,71300
Merl_bil_CanadaEastCoast,2001,69985.52191,74400
Merl_bil_CanadaEastCoast,2002,54161.25584,48800
Merl_bil_CanadaEastCoast,2003,40886.79569,57300
Merl_bil_CanadaEastCoast,2004,49080.93417,71900
Merl_bil_CanadaEastCoast,2005,41819.03106,50300
Merl_bil_CanadaEastCoast,2006,42546.79733,59900
Merl_bil_CanadaEastCoast,2007,42219.90496,56600
Merl_bil_CanadaEastCoast,2008,44429.56504,65400
Merl_bil_CanadaEastCoast,2009,37017.35092,99300
Merl_bil_CanadaEastCoast,2010,33259.06281,111000
Merl_bil_CanadaEastCoast,2011,36217.00757,133000
Merl_bil_CanadaEastCoast,2012,39280.02274,132000
Merl_bil_CanadaEastCoast,2013,32491.41026,115000
Merl_bil_CanadaEastCoast,2014,28522.78549,146000
Merl_bil_CanadaEastCoast,2015,27995.18209,122000
Merl_bil_CanadaEastCoast,2016,29541.13758,NA
Merl_bil_CanadaEastCoast,2017,29956.41626,NA
Merl_bil_CanadaEastCoast,2018,27818.11666,NA
Merl_gay_Araucanian,1950,5763.502221,NA
Merl_gay_Araucanian,1951,7521.029645,NA
Merl_gay_Araucanian,1952,11360.90211,NA
Merl_gay_Araucanian,1953,10810.72209,NA
Merl_gay_Araucanian,1954,9308.030669,NA
Merl_gay_Araucanian,1955,14337.88836,NA
Merl_gay_Araucanian,1956,12197.03819,NA
Merl_gay_Araucanian,1957,11809.4468,NA
Merl_gay_Araucanian,1958,11418.36787,NA
Merl_gay_Araucanian,1959,11045.81799,NA
Merl_gay_Araucanian,1960,12233.02782,5.820223776
Merl_gay_Araucanian,1961,11508.96131,6.153767646
Merl_gay_Araucanian,1962,14089.14693,6.785243184
Merl_gay_Araucanian,1963,15184.8305,6.186929197
Merl_gay_Araucanian,1964,10815.3439,5.378723566
Merl_gay_Araucanian,1965,15278.25845,5.734933858
Merl_gay_Araucanian,1966,13621.34062,5.335599238
Merl_gay_Araucanian,1967,11319.78515,5.112493048
Merl_gay_Araucanian,1968,18201.926,6.269439235
Merl_gay_Araucanian,1969,11276.69152,4.819440812
Merl_gay_Araucanian,1970,14792.21915,4.593785918
Merl_gay_Araucanian,1971,9196.968907,3.786096552
Merl_gay_Araucanian,1972,13573.42722,3.314627346
Merl_gay_Araucanian,1973,12651.58542,2.564290773
Merl_gay_Araucanian,1974,5962.77501,2.082574127
Merl_gay_Araucanian,1975,8583.7281,1.647004446
Merl_gay_Araucanian,1976,4190.911403,1.514694332
Merl_gay_Araucanian,1977,9616.704718,1.825403228
Merl_gay_Araucanian,1978,9593.410777,1.599908093
Merl_gay_Araucanian,1979,4622.084331,1.235791961
Merl_gay_Araucanian,1980,4435.644929,1.015942704
Merl_gay_Araucanian,1981,5138.507516,1.072792575
Merl_gay_Araucanian,1982,4873.628367,1.22523329
Merl_gay_Araucanian,1983,6974.837953,1.417089708
Merl_gay_Araucanian,1984,5303.344607,1.773253059
Merl_gay_Araucanian,1985,4754.326405,2.138627459
Merl_gay_Araucanian,1986,4544.55813,2.463721738
Merl_gay_Araucanian,1987,15527.3915,2.878712669
Merl_gay_Araucanian,1988,7393.234431,3.190184488
Merl_gay_Araucanian,1989,7327.873951,3.299328126
Merl_gay_Araucanian,1990,7813.415798,3.275844706
Merl_gay_Araucanian,1991,9331.857025,3.090809407
Merl_gay_Araucanian,1992,9227.787354,3.268265792
Merl_gay_Araucanian,1993,9028.553582,3.981085793
Merl_gay_Araucanian,1994,9921.691995,4.74840046
Merl_gay_Araucanian,1995,10755.06183,5.445076616
Merl_gay_Araucanian,1996,11677.62119,5.651054143
Merl_gay_Araucanian,1997,10222.03946,5.326184733
Merl_gay_Araucanian,1998,8346.963236,4.919985305
Merl_gay_Araucanian,1999,9747.713127,5.539682006
Merl_gay_Araucanian,2000,8302.838506,5.539155141
Merl_gay_Araucanian,2001,11335.69396,5.330110192
Merl_gay_Araucanian,2002,3477.510722,4.536430817
Merl_gay_Araucanian,2003,10658.52972,2.817811116
Merl_gay_Araucanian,2004,7354.510562,1.912636722
Merl_gay_Araucanian,2005,5196.647394,1.865163902
Merl_gay_Araucanian,2006,5144.210949,2.127477898
Merl_gay_Araucanian,2007,4911.181515,2.650405914
Merl_gay_Araucanian,2008,4712.376157,3.306873008
Merl_gay_Araucanian,2009,4670.244513,3.90454393
Merl_gay_Araucanian,2010,4658.573913,3.706725073
Merl_gay_Araucanian,2011,16069.78768,3.197505895
Merl_gay_Araucanian,2012,15101.83529,2.718184952
Merl_gay_Araucanian,2013,9404.865079,NA
Merl_gay_Araucanian,2014,9974.04125,NA
Merl_gay_Araucanian,2015,4200.443724,NA
Merl_gay_Araucanian,2016,4278.43447,NA
Merl_gay_Araucanian,2017,4295.013254,NA
Merl_gay_Araucanian,2018,4570.099385,NA
Merl_gay_CentralChile,1950,12597.51318,NA
Merl_gay_CentralChile,1951,16439.0099,NA
Merl_gay_CentralChile,1952,24831.96997,NA
Merl_gay_CentralChile,1953,23629.41988,NA
Merl_gay_CentralChile,1954,20344.92822,NA
Merl_gay_CentralChile,1955,31338.88573,NA
Merl_gay_CentralChile,1956,26659.54544,NA
Merl_gay_CentralChile,1957,25812.3717,NA
Merl_gay_CentralChile,1958,24957.57513,NA
Merl_gay_CentralChile,1959,24143.27823,NA
Merl_gay_CentralChile,1960,26738.20938,NA
Merl_gay_CentralChile,1961,25155.58877,NA
Merl_gay_CentralChile,1962,30795.20182,NA
Merl_gay_CentralChile,1963,33190.08042,NA
Merl_gay_CentralChile,1964,23639.52195,NA
Merl_gay_CentralChile,1965,33394.28956,NA
Merl_gay_CentralChile,1966,29772.69919,NA
Merl_gay_CentralChile,1967,24742.099,NA
Merl_gay_CentralChile,1968,39784.66456,NA
Merl_gay_CentralChile,1969,24647.90756,NA
Merl_gay_CentralChile,1970,32331.93439,NA
Merl_gay_CentralChile,1971,20102.17617,NA
Merl_gay_CentralChile,1972,29667.973,NA
Merl_gay_CentralChile,1973,27653.06716,NA
Merl_gay_CentralChile,1974,13033.07154,NA
Merl_gay_CentralChile,1975,18761.79165,NA
Merl_gay_CentralChile,1976,9160.23966,NA
Merl_gay_CentralChile,1977,21019.60921,NA
Merl_gay_CentralChile,1978,20968.69473,NA
Merl_gay_CentralChile,1979,10102.67126,NA
Merl_gay_CentralChile,1980,9695.163339,NA
Merl_gay_CentralChile,1981,11231.4377,NA
Merl_gay_CentralChile,1982,10652.48094,NA
Merl_gay_CentralChile,1983,15245.17726,NA
Merl_gay_CentralChile,1984,11591.72861,NA
Merl_gay_CentralChile,1985,10391.71796,NA
Merl_gay_CentralChile,1986,9933.219201,NA
Merl_gay_CentralChile,1987,33938.82946,NA
Merl_gay_CentralChile,1988,16159.68288,NA
Merl_gay_CentralChile,1989,16016.82191,NA
Merl_gay_CentralChile,1990,17078.0898,NA
Merl_gay_CentralChile,1991,20397.00643,NA
Merl_gay_CentralChile,1992,20169.53726,NA
Merl_gay_CentralChile,1993,19734.06418,NA
Merl_gay_CentralChile,1994,21686.23188,NA
Merl_gay_CentralChile,1995,23507.76107,NA
Merl_gay_CentralChile,1996,25524.23529,NA
Merl_gay_CentralChile,1997,22342.71313,NA
Merl_gay_CentralChile,1998,18244.28539,0.364158153
Merl_gay_CentralChile,1999,21305.95944,0.507516421
Merl_gay_CentralChile,2000,18147.84023,0.348474845
Merl_gay_CentralChile,2001,24776.87151,0.48103343
Merl_gay_CentralChile,2002,7600.93177,0.320791855
Merl_gay_CentralChile,2003,23296.76703,0.224750557
Merl_gay_CentralChile,2004,16075.0426,0.115508645
Merl_gay_CentralChile,2005,11358.51632,0.075267319
Merl_gay_CentralChile,2006,11243.90392,0.085425344
Merl_gay_CentralChile,2007,10734.56233,0.117183981
Merl_gay_CentralChile,2008,10300.02565,0.10394233
Merl_gay_CentralChile,2009,10207.93686,0.085900992
Merl_gay_CentralChile,2010,10182.42798,0.147059613
Merl_gay_CentralChile,2011,15740.65052,0.131417963
Merl_gay_CentralChile,2012,14701.83204,0.119376311
Merl_gay_CentralChile,2013,10864.7252,NA
Merl_gay_CentralChile,2014,11031.92283,NA
Merl_gay_CentralChile,2015,4810.611039,NA
Merl_gay_CentralChile,2016,5158.762536,NA
Merl_gay_CentralChile,2017,5525.561547,NA
Merl_gay_CentralChile,2018,6137.219349,NA
Merl_gayp_GuayaquilCPeruHumboldtian,1971,98049,347.9048698
Merl_gayp_GuayaquilCPeruHumboldtian,1972,45399,435.7870895
Merl_gayp_GuayaquilCPeruHumboldtian,1973,478704,452.0951302
Merl_gayp_GuayaquilCPeruHumboldtian,1974,393789,411.3250283
Merl_gayp_GuayaquilCPeruHumboldtian,1975,305802,535.4473386
Merl_gayp_GuayaquilCPeruHumboldtian,1976,334281,732.0498301
Merl_gayp_GuayaquilCPeruHumboldtian,1977,384606,634.2015855
Merl_gayp_GuayaquilCPeruHumboldtian,1978,1093272,733.8618347
Merl_gayp_GuayaquilCPeruHumboldtian,1979,334749,404.0770102
Merl_gayp_GuayaquilCPeruHumboldtian,1980,573885,306.2287656
Merl_gayp_GuayaquilCPeruHumboldtian,1981,249537,141.3363533
Merl_gayp_GuayaquilCPeruHumboldtian,1982,95409,89.69422424
Merl_gayp_GuayaquilCPeruHumboldtian,1983,21012,88.78822197
Merl_gayp_GuayaquilCPeruHumboldtian,1984,43596,112.3442809
Merl_gayp_GuayaquilCPeruHumboldtian,1985,66162,182.1064553
Merl_gayp_GuayaquilCPeruHumboldtian,1986,140250,223.7825595
Merl_gayp_GuayaquilCPeruHumboldtian,1987,115317,288.1087203
Merl_gayp_GuayaquilCPeruHumboldtian,1988,283989,376.8969422
Merl_gayp_GuayaquilCPeruHumboldtian,1989,316905,359.6828992
Merl_gayp_GuayaquilCPeruHumboldtian,1990,458400,289.9207248
Merl_gayp_GuayaquilCPeruHumboldtian,1991,262758,163.98641
Merl_gayp_GuayaquilCPeruHumboldtian,1992,109524,293.5447339
Merl_gayp_GuayaquilCPeruHumboldtian,1993,319536,536.3533409
Merl_gayp_GuayaquilCPeruHumboldtian,1994,488727,750.1698754
Merl_gayp_GuayaquilCPeruHumboldtian,1995,652611,555.3793884
Merl_gayp_GuayaquilCPeruHumboldtian,1996,846486,596.1494904
Merl_gayp_GuayaquilCPeruHumboldtian,1997,640983,337.9388448
Merl_gayp_GuayaquilCPeruHumboldtian,1998,296787,161.2684032
Merl_gayp_GuayaquilCPeruHumboldtian,1999,134166,156.7383918
Merl_gayp_GuayaquilCPeruHumboldtian,2000,300723,100.5662514
Merl_gayp_GuayaquilCPeruHumboldtian,2001,452175,215.6285391
Merl_gayp_GuayaquilCPeruHumboldtian,2002,167370,77.91619479
Merl_gayp_GuayaquilCPeruHumboldtian,2003,27972,168.5164213
Merl_gayp_GuayaquilCPeruHumboldtian,2004,141054,184.8244621
Merl_gayp_GuayaquilCPeruHumboldtian,2005,113016,107.8142695
Merl_gayp_GuayaquilCPeruHumboldtian,2006,107970,64.32616082
Merl_gayp_GuayaquilCPeruHumboldtian,2007,115035,176.6704417
Merl_gayp_GuayaquilCPeruHumboldtian,2008,126033,180.2944507
Merl_gayp_GuayaquilCPeruHumboldtian,2009,167865,88.78822197
Merl_gayp_GuayaquilCPeruHumboldtian,2010,148914,100.5662514
Merl_gayp_GuayaquilCPeruHumboldtian,2011,135954,76.10419026
Merl_gayp_GuayaquilCPeruHumboldtian,2012,121542,190.2604757
Merl_gayp_GuayaquilCPeruHumboldtian,2013,198663,275.4246886
Merl_mer_Alboran,1950,9291.238132,NA
Merl_mer_Alboran,1951,9552.953722,NA
Merl_mer_Alboran,1952,9554.177756,NA
Merl_mer_Alboran,1953,9123.640639,NA
Merl_mer_Alboran,1954,10357.98814,NA
Merl_mer_Alboran,1955,12266.74116,NA
Merl_mer_Alboran,1956,10549.19438,NA
Merl_mer_Alboran,1957,11409.07722,NA
Merl_mer_Alboran,1958,11896.88008,NA
Merl_mer_Alboran,1959,11543.76628,NA
Merl_mer_Alboran,1960,15423.38774,NA
Merl_mer_Alboran,1961,15250.08815,NA
Merl_mer_Alboran,1962,15426.31671,NA
Merl_mer_Alboran,1963,15742.03821,NA
Merl_mer_Alboran,1964,15338.04714,NA
Merl_mer_Alboran,1965,17384.00043,NA
Merl_mer_Alboran,1966,19520.23862,NA
Merl_mer_Alboran,1967,18701.78874,NA
Merl_mer_Alboran,1968,17601.47902,NA
Merl_mer_Alboran,1969,16963.0722,NA
Merl_mer_Alboran,1970,26030.74556,NA
Merl_mer_Alboran,1971,26325.78285,NA
Merl_mer_Alboran,1972,27243.32578,NA
Merl_mer_Alboran,1973,27523.30542,NA
Merl_mer_Alboran,1974,27064.42207,NA
Merl_mer_Alboran,1975,29018.12808,NA
Merl_mer_Alboran,1976,30862.1937,NA
Merl_mer_Alboran,1977,30616.29244,NA
Merl_mer_Alboran,1978,29548.22656,NA
Merl_mer_Alboran,1979,27176.42314,NA
Merl_mer_Alboran,1980,18898.32158,NA
Merl_mer_Alboran,1981,18964.67574,NA
Merl_mer_Alboran,1982,17608.67299,NA
Merl_mer_Alboran,1983,15341.43559,NA
Merl_mer_Alboran,1984,13779.25589,NA
Merl_mer_Alboran,1985,14330.79564,NA
Merl_mer_Alboran,1986,16235.13773,NA
Merl_mer_Alboran,1987,13973.97737,NA
Merl_mer_Alboran,1988,12829.51555,NA
Merl_mer_Alboran,1989,14003.89575,NA
Merl_mer_Alboran,1990,10577.54716,NA
Merl_mer_Alboran,1991,11107.52802,NA
Merl_mer_Alboran,1992,11130.19528,NA
Merl_mer_Alboran,1993,11515.06862,NA
Merl_mer_Alboran,1994,13095.61866,NA
Merl_mer_Alboran,1995,11984.64238,NA
Merl_mer_Alboran,1996,10117.39947,NA
Merl_mer_Alboran,1997,6910.751965,NA
Merl_mer_Alboran,1998,6213.251143,NA
Merl_mer_Alboran,1999,6651.533983,NA
Merl_mer_Alboran,2000,2780.492821,NA
Merl_mer_Alboran,2001,2766.481283,NA
Merl_mer_Alboran,2002,2194.493575,NA
Merl_mer_Alboran,2003,2008.218893,347.8201589
Merl_mer_Alboran,2004,2040.228388,325.2428526
Merl_mer_Alboran,2005,1949.758672,288.8723804
Merl_mer_Alboran,2006,2394.389974,267.2816592
Merl_mer_Alboran,2007,2117.013604,257.5109337
Merl_mer_Alboran,2008,1498.702156,305.8712683
Merl_mer_Alboran,2009,1533.969151,383.788387
Merl_mer_Alboran,2010,2244.525917,388.7974126
Merl_mer_Alboran,2011,2278.637941,360.3101084
Merl_mer_Alboran,2012,1706.238396,267.7790285
Merl_mer_Alboran,2013,1593.195188,253.0862492
Merl_mer_Alboran,2014,1199.966063,190.1133123
Merl_mer_Alboran,2015,1408.33644,NA
Merl_mer_Alboran,2016,1215.730877,NA
Merl_mer_Alboran,2017,1278.672164,NA
Merl_mer_Alboran,2018,1665.518131,NA
Merl_mer_WMediterranean,1950,19531.88263,NA
Merl_mer_WMediterranean,1951,20619.47729,NA
Merl_mer_WMediterranean,1952,19966.11071,NA
Merl_mer_WMediterranean,1953,21028.42398,NA
Merl_mer_WMediterranean,1954,20494.54078,NA
Merl_mer_WMediterranean,1955,20260.36127,NA
Merl_mer_WMediterranean,1956,19537.70049,NA
Merl_mer_WMediterranean,1957,20115.57803,NA
Merl_mer_WMediterranean,1958,20281.16342,NA
Merl_mer_WMediterranean,1959,16691.08067,NA
Merl_mer_WMediterranean,1960,17556.69013,NA
Merl_mer_WMediterranean,1961,19581.79936,NA
Merl_mer_WMediterranean,1962,18970.57173,NA
Merl_mer_WMediterranean,1963,19277.53256,NA
Merl_mer_WMediterranean,1964,17616.83015,NA
Merl_mer_WMediterranean,1965,16437.02486,NA
Merl_mer_WMediterranean,1966,21303.0991,NA
Merl_mer_WMediterranean,1967,21526.79864,NA
Merl_mer_WMediterranean,1968,21167.38181,NA
Merl_mer_WMediterranean,1969,20667.31391,NA
Merl_mer_WMediterranean,1970,25928.64899,NA
Merl_mer_WMediterranean,1971,25668.72069,NA
Merl_mer_WMediterranean,1972,27807.03176,NA
Merl_mer_WMediterranean,1973,27688.45748,NA
Merl_mer_WMediterranean,1974,30643.41105,NA
Merl_mer_WMediterranean,1975,37327.92319,NA
Merl_mer_WMediterranean,1976,39062.98077,NA
Merl_mer_WMediterranean,1977,39707.564,NA
Merl_mer_WMediterranean,1978,39269.72307,NA
Merl_mer_WMediterranean,1979,41588.15941,NA
Merl_mer_WMediterranean,1980,29268.0911,NA
Merl_mer_WMediterranean,1981,29563.43177,NA
Merl_mer_WMediterranean,1982,30978.33539,NA
Merl_mer_WMediterranean,1983,29488.61235,NA
Merl_mer_WMediterranean,1984,27756.21853,NA
Merl_mer_WMediterranean,1985,28352.16173,NA
Merl_mer_WMediterranean,1986,27833.47475,NA
Merl_mer_WMediterranean,1987,27334.01359,NA
Merl_mer_WMediterranean,1988,29526.34071,NA
Merl_mer_WMediterranean,1989,27993.06852,NA
Merl_mer_WMediterranean,1990,25194.64265,NA
Merl_mer_WMediterranean,1991,29613.98475,NA
Merl_mer_WMediterranean,1992,33847.3304,NA
Merl_mer_WMediterranean,1993,38607.61162,NA
Merl_mer_WMediterranean,1994,33328.96927,NA
Merl_mer_WMediterranean,1995,34613.19793,NA
Merl_mer_WMediterranean,1996,30599.51015,NA
Merl_mer_WMediterranean,1997,27860.33841,NA
Merl_mer_WMediterranean,1998,31800.15609,NA
Merl_mer_WMediterranean,1999,28027.45942,NA
Merl_mer_WMediterranean,2000,21838.35966,NA
Merl_mer_WMediterranean,2001,22128.6634,NA
Merl_mer_WMediterranean,2002,21068.75021,NA
Merl_mer_WMediterranean,2003,18513.86661,10250
Merl_mer_WMediterranean,2004,15976.64588,5500
Merl_mer_WMediterranean,2005,17231.85644,6300
Merl_mer_WMediterranean,2006,20452.87449,7500
Merl_mer_WMediterranean,2007,17231.16114,8000
Merl_mer_WMediterranean,2008,15806.87092,8250
Merl_mer_WMediterranean,2009,16897.72386,10200
Merl_mer_WMediterranean,2010,15694.15597,7850
Merl_mer_WMediterranean,2011,14724.06043,6550
Merl_mer_WMediterranean,2012,11453.59122,4750
Merl_mer_WMediterranean,2013,12831.00209,5700
Merl_mer_WMediterranean,2014,11947.336,6950
Merl_mer_WMediterranean,2015,9748.348508,NA
Merl_mer_WMediterranean,2016,9233.644863,NA
Merl_mer_WMediterranean,2017,9401.599741,NA
Merl_mer_WMediterranean,2018,10036.97616,NA
Merla_mer_Aegean,1950,1208.50303,NA
Merla_mer_Aegean,1951,1307.890543,NA
Merla_mer_Aegean,1952,1307.610272,NA
Merla_mer_Aegean,1953,1068.720116,NA
Merla_mer_Aegean,1954,1453.373626,NA
Merla_mer_Aegean,1955,1243.15982,NA
Merla_mer_Aegean,1956,1543.686922,NA
Merla_mer_Aegean,1957,1323.987054,NA
Merla_mer_Aegean,1958,1207.530238,NA
Merla_mer_Aegean,1959,1304.742787,NA
Merla_mer_Aegean,1960,1224.915304,NA
Merla_mer_Aegean,1961,1158.231552,NA
Merla_mer_Aegean,1962,886.0051823,NA
Merla_mer_Aegean,1963,1734.702776,NA
Merla_mer_Aegean,1964,1876.291838,NA
Merla_mer_Aegean,1965,2111.6712,NA
Merla_mer_Aegean,1966,1844.551305,NA
Merla_mer_Aegean,1967,786.8770172,NA
Merla_mer_Aegean,1968,1146.992672,NA
Merla_mer_Aegean,1969,979.679103,NA
Merla_mer_Aegean,1970,1014.531062,NA
Merla_mer_Aegean,1971,1140.408445,NA
Merla_mer_Aegean,1972,1126.465014,NA
Merla_mer_Aegean,1973,1020.148851,NA
Merla_mer_Aegean,1974,1131.014608,NA
Merla_mer_Aegean,1975,977.3126337,NA
Merla_mer_Aegean,1976,1004.875034,NA
Merla_mer_Aegean,1977,1367.192068,NA
Merla_mer_Aegean,1978,1316.089544,NA
Merla_mer_Aegean,1979,1542.71624,NA
Merla_mer_Aegean,1980,1285.977268,NA
Merla_mer_Aegean,1981,1449.509072,NA
Merla_mer_Aegean,1982,1117.316211,NA
Merla_mer_Aegean,1983,2031.995518,NA
Merla_mer_Aegean,1984,2555.255692,NA
Merla_mer_Aegean,1985,3011.314273,NA
Merla_mer_Aegean,1986,2858.119275,NA
Merla_mer_Aegean,1987,1487.793012,NA
Merla_mer_Aegean,1988,1402.480468,NA
Merla_mer_Aegean,1989,1207.041493,NA
Merla_mer_Aegean,1990,1507.154156,NA
Merla_mer_Aegean,1991,1532.710913,NA
Merla_mer_Aegean,1992,3416.205012,NA
Merla_mer_Aegean,1993,2891.794083,NA
Merla_mer_Aegean,1994,3192.303022,4036
Merla_mer_Aegean,1995,2292.393101,3953
Merla_mer_Aegean,1996,1563.44087,4413
Merla_mer_Aegean,1997,1322.672487,4675
Merla_mer_Aegean,1998,1058.493652,4173
Merla_mer_Aegean,1999,1311.555855,5148
Merla_mer_Aegean,2000,4615.656746,4855
Merla_mer_Aegean,2001,3793.586332,3668
Merla_mer_Aegean,2002,2119.355561,NA
Merla_mer_Aegean,2003,2155.962527,5534
Merla_mer_Aegean,2004,1983.614491,6074
Merla_mer_Aegean,2005,2916.514437,6032
Merla_mer_Aegean,2006,2585.687106,8652
Merla_mer_Aegean,2007,3088.997547,NA
Merla_mer_Aegean,2008,2374.698782,6466
Merla_mer_Aegean,2009,3653.47357,NA
Merla_mer_Aegean,2010,2874.213814,NA
Merla_mer_Aegean,2011,2450.949573,NA
Merla_mer_Aegean,2012,2113.7105,NA
Merla_mer_Aegean,2013,2205.995403,3368
Merla_mer_Aegean,2014,1670.717787,3772
Merla_mer_Aegean,2015,1392.232453,NA
Merla_mer_Aegean,2016,1415.033518,NA
Merla_mer_Aegean,2017,975.0503218,NA
Merla_mer_Aegean,2018,841.2856242,NA
Merla_mer_BlackSea,1950,8350.634367,NA
Merla_mer_BlackSea,1951,9332.023983,NA
Merla_mer_BlackSea,1952,9216.129851,NA
Merla_mer_BlackSea,1953,8190.093153,NA
Merla_mer_BlackSea,1954,10047.73541,NA
Merla_mer_BlackSea,1955,9227.107272,NA
Merla_mer_BlackSea,1956,10725.18131,NA
Merla_mer_BlackSea,1957,10197.65653,NA
Merla_mer_BlackSea,1958,9794.567485,NA
Merla_mer_BlackSea,1959,10029.76331,NA
Merla_mer_BlackSea,1960,9341.566525,NA
Merla_mer_BlackSea,1961,9298.860629,NA
Merla_mer_BlackSea,1962,8223.65592,NA
Merla_mer_BlackSea,1963,12326.00102,NA
Merla_mer_BlackSea,1964,12593.03283,NA
Merla_mer_BlackSea,1965,12892.44151,NA
Merla_mer_BlackSea,1966,11785.38658,NA
Merla_mer_BlackSea,1967,11348.93213,NA
Merla_mer_BlackSea,1968,13873.66679,NA
Merla_mer_BlackSea,1969,12764.92182,NA
Merla_mer_BlackSea,1970,23080.00103,NA
Merla_mer_BlackSea,1971,16784.23289,NA
Merla_mer_BlackSea,1972,16213.59208,NA
Merla_mer_BlackSea,1973,10690.38423,NA
Merla_mer_BlackSea,1974,12134.31345,NA
Merla_mer_BlackSea,1975,22455.33494,NA
Merla_mer_BlackSea,1976,17654.94925,NA
Merla_mer_BlackSea,1977,21881.82721,NA
Merla_mer_BlackSea,1978,52972.81266,NA
Merla_mer_BlackSea,1979,66182.32125,NA
Merla_mer_BlackSea,1980,32330.73519,NA
Merla_mer_BlackSea,1981,24844.63404,NA
Merla_mer_BlackSea,1982,31121.51474,NA
Merla_mer_BlackSea,1983,44440.48015,NA
Merla_mer_BlackSea,1984,43658.37559,NA
Merla_mer_BlackSea,1985,54613.63283,NA
Merla_mer_BlackSea,1986,52921.68007,NA
Merla_mer_BlackSea,1987,67143.76481,NA
Merla_mer_BlackSea,1988,62247.67797,NA
Merla_mer_BlackSea,1989,46305.74995,NA
Merla_mer_BlackSea,1990,39649.77704,NA
Merla_mer_BlackSea,1991,40369.11124,NA
Merla_mer_BlackSea,1992,41064.43199,NA
Merla_mer_BlackSea,1993,38725.21999,NA
Merla_mer_BlackSea,1994,34081.16264,17812
Merla_mer_BlackSea,1995,37946.68479,19336
Merla_mer_BlackSea,1996,42847.32968,22221
Merla_mer_BlackSea,1997,28614.59735,15946
Merla_mer_BlackSea,1998,27498.46255,18033
Merla_mer_BlackSea,1999,28195.93744,18577
Merla_mer_BlackSea,2000,33954.90172,21235
Merla_mer_BlackSea,2001,21513.71936,14920
Merla_mer_BlackSea,2002,21325.36818,15838
Merla_mer_BlackSea,2003,18592.50791,12133
Merla_mer_BlackSea,2004,18743.6541,10092
Merla_mer_BlackSea,2005,17839.10686,10961
Merla_mer_BlackSea,2006,19281.59478,14892
Merla_mer_BlackSea,2007,25677.27559,18004
Merla_mer_BlackSea,2008,25200.93379,17440
Merla_mer_BlackSea,2009,21713.07534,15751
Merla_mer_BlackSea,2010,26829.31138,18413
Merla_mer_BlackSea,2011,20035.53459,13493
Merla_mer_BlackSea,2012,16247.75733,12979
Merla_mer_BlackSea,2013,19687.48087,13979
Merla_mer_BlackSea,2014,20631.62411,12024
Merla_mer_BlackSea,2015,26766.65989,NA
Merla_mer_BlackSea,2016,23931.3148,NA
Merla_mer_BlackSea,2017,17797.00068,NA
Merla_mer_BlackSea,2018,16200.27512,NA
Meta_joy_EChinaYellow,1980,3173.816913,NA
Meta_joy_EChinaYellow,1981,2100.564259,NA
Meta_joy_EChinaYellow,1982,1482.349163,NA
Meta_joy_EChinaYellow,1983,1695.133003,NA
Meta_joy_EChinaYellow,1984,2805.270924,NA
Meta_joy_EChinaYellow,1985,3180.75731,NA
Meta_joy_EChinaYellow,1986,4442.142274,NA
Meta_joy_EChinaYellow,1987,3843.901244,NA
Meta_joy_EChinaYellow,1988,2755.655386,NA
Meta_joy_EChinaYellow,1989,3303.971529,NA
Meta_joy_EChinaYellow,1990,5049.742063,NA
Meta_joy_EChinaYellow,1991,11086.96524,NA
Meta_joy_EChinaYellow,1992,10607.40103,NA
Meta_joy_EChinaYellow,1993,5202.921024,6952.191235
Meta_joy_EChinaYellow,1994,7493.422654,9103.585657
Meta_joy_EChinaYellow,1995,3274.907094,3904.38247
Meta_joy_EChinaYellow,1996,3803.65015,3974.103586
Meta_joy_EChinaYellow,1997,3213.909961,3585.657371
Meta_joy_EChinaYellow,1998,6456.275788,6613.545817
Meta_joy_EChinaYellow,1999,5442.811918,6593.625498
Meta_joy_EChinaYellow,2000,3766.255496,4731.075697
Meta_joy_EChinaYellow,2001,3435.793621,4282.868526
